seed,load,tau_ms,cv,policy,requests,on_time_fraction_pct,late_fraction_pct,shed_fraction_pct,normalized_network_waste
300,1.0,50.0,1.0,DA-BALS-EWMA-Decay,531,70.05649717514125,6.591337099811676,23.35216572504708,0.0
300,1.0,50.0,1.0,DA-BALS-Stabilized,531,70.05649717514125,6.591337099811676,23.35216572504708,0.0
300,1.2,0.0,0.0,DA-BALS-EWMA,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,0.0,0.0,DA-BALS-EWMA-Cap,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,0.0,0.0,DA-BALS-EWMA-Decay,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,0.0,0.0,DA-BALS-Stabilized,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,0.0,0.5,DA-BALS-EWMA,559,72.27191413237925,2.862254025044723,24.86583184257603,0.0
300,1.2,0.0,0.5,DA-BALS-EWMA-Cap,559,72.27191413237925,2.862254025044723,24.86583184257603,0.0
300,1.2,0.0,0.5,DA-BALS-EWMA-Decay,559,72.09302325581395,3.041144901610018,24.86583184257603,0.0
300,1.2,0.0,0.5,DA-BALS-Stabilized,559,72.09302325581395,3.041144901610018,24.86583184257603,0.0
300,1.2,0.0,1.0,DA-BALS-EWMA,559,70.30411449016101,4.114490161001789,25.581395348837212,0.0
300,1.2,0.0,1.0,DA-BALS-EWMA-Cap,559,70.30411449016101,4.114490161001789,25.581395348837212,0.0
300,1.2,0.0,1.0,DA-BALS-EWMA-Decay,559,70.12522361359571,4.47227191413238,25.402504472271914,0.0
300,1.2,0.0,1.0,DA-BALS-Stabilized,559,70.12522361359571,4.47227191413238,25.402504472271914,0.0
300,1.2,10.0,0.0,DA-BALS-EWMA,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,10.0,0.0,DA-BALS-EWMA-Cap,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,10.0,0.0,DA-BALS-EWMA-Decay,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,10.0,0.0,DA-BALS-Stabilized,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,10.0,0.5,DA-BALS-EWMA,559,72.27191413237925,2.862254025044723,24.86583184257603,0.0
300,1.2,10.0,0.5,DA-BALS-EWMA-Cap,559,72.27191413237925,2.862254025044723,24.86583184257603,0.0
300,1.2,10.0,0.5,DA-BALS-EWMA-Decay,559,72.09302325581395,3.041144901610018,24.86583184257603,0.0
300,1.2,10.0,0.5,DA-BALS-Stabilized,559,72.09302325581395,3.041144901610018,24.86583184257603,0.0
300,1.2,10.0,1.0,DA-BALS-EWMA,559,70.48300536672629,3.9355992844364938,25.581395348837212,0.0
300,1.2,10.0,1.0,DA-BALS-EWMA-Cap,559,70.48300536672629,3.9355992844364938,25.581395348837212,0.0
300,1.2,10.0,1.0,DA-BALS-EWMA-Decay,559,70.30411449016101,4.47227191413238,25.223613595706617,0.0
300,1.2,10.0,1.0,DA-BALS-Stabilized,559,70.30411449016101,4.47227191413238,25.223613595706617,0.0
300,1.2,50.0,0.0,DA-BALS-EWMA,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,50.0,0.0,DA-BALS-EWMA-Cap,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,50.0,0.0,DA-BALS-EWMA-Decay,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
300,1.2,50.0,0.0,DA-BALS-Stabilized,559,73.70304114490162,1.6100178890876566,24.686940966010734,0.0
